Step,Time,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,RPM,Gear_State,CurLapTime,DistFromStart,DistRaced,Fuel,Damage,RacePos,Accel,Brake,Steer,Gear_Control,Clutch,Meta,IsAutoShifting,LastManualShiftTime,SteerDirection,IsStopped
83,1746969285.7654603,4.08818,0.228104,-0.0452462,0.350098,-0.0226558,1047.2,1,0.702,2952.86,0.226807,49.9948,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
84,1746969285.7893147,4.22309,0.244447,-0.0519547,0.350222,-0.0229533,1047.2,1,0.722,2952.88,0.249756,49.9948,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
85,1746969285.80891,4.49927,0.235925,-0.0651657,0.350348,-0.0233105,1047.2,1,0.742,2952.91,0.27417,49.9947,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
86,1746969285.8268902,4.65172,0.226197,-0.0718915,0.350474,-0.023671,1047.2,1,0.762,2952.93,0.299561,49.9947,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
87,1746969285.8478026,4.90917,0.215924,-0.0778745,0.350598,-0.023928,1047.2,1,0.782,2952.96,0.326416,49.9947,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
88,1746969285.865958,5.10337,0.227739,-0.0863811,0.350724,-0.0242446,1047.2,1,0.802,2952.99,0.354004,49.9946,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
89,1746969285.888351,5.35094,0.229563,-0.096861,0.350858,-0.024535,1047.2,1,0.822,2953.01,0.383057,49.9946,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
90,1746969285.9092743,5.47197,0.237629,-0.0922416,0.350996,-0.0248678,1047.2,1,0.842,2953.04,0.413086,49.9946,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
91,1746969285.926897,5.72498,0.23519,-0.0994432,0.351139,-0.0252302,1047.2,1,0.862,2953.08,0.44458,49.9945,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
92,1746969285.946655,5.96041,0.242707,-0.105293,0.351281,-0.0254849,1048.23,1,0.882,2953.11,0.477051,49.9945,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
93,1746969285.966907,6.18973,0.242913,-0.105292,0.351428,-0.0257519,1047.2,1,0.902,2953.14,0.510498,49.9944,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
94,1746969285.9862661,6.3624,0.249688,-0.120862,0.35158,-0.026069,1087.6,1,0.922,2953.18,0.54541,49.9944,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
95,1746969286.0087447,6.52815,0.251224,-0.123598,0.351736,-0.0263932,1096.95,1,0.942,2953.21,0.581299,49.9944,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
96,1746969286.0282114,6.7255,0.268627,-0.11983,0.3519,-0.0267437,1128.33,1,0.962,2953.25,0.618408,49.9943,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
97,1746969286.046814,6.97284,0.263476,-0.129169,0.352065,-0.0270222,1135.48,1,0.982,2953.29,0.656738,49.9943,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
98,1746969286.0672855,7.27628,0.261836,-0.125965,0.352251,-0.0273278,1063.13,1,1.004,2953.33,0.700195,49.9942,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
99,1746969286.0876274,7.46759,0.260642,-0.129794,0.352422,-0.0275467,1133.06,1,1.024,2953.37,0.740967,49.9942,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
100,1746969286.107325,7.68631,0.265458,-0.129203,0.352598,-0.0277756,1069.11,1,1.044,2953.41,0.783203,49.9942,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
101,1746969286.1283956,7.85572,0.266791,-0.133497,0.352777,-0.0280846,1173.43,1,1.064,2953.46,0.826172,49.9941,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
102,1746969286.1468945,8.04822,0.269868,-0.134968,0.352959,-0.0283883,1234.51,1,1.084,2953.5,0.870605,49.9941,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
103,1746969286.1680782,8.31005,0.279537,-0.140318,0.353148,-0.0287455,1136.01,1,1.104,2953.55,0.916016,49.9941,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
104,1746969286.1889997,8.53572,0.287405,-0.137085,0.353343,-0.0290363,1186.15,1,1.124,2953.59,0.962646,49.994,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
105,1746969286.2101316,8.73645,0.282582,-0.133957,0.353541,-0.0293453,1255.54,1,1.144,2953.64,1.0105,49.994,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
106,1746969286.2273371,8.9488,0.275919,-0.139213,0.353743,-0.0296848,1168.56,1,1.164,2953.69,1.05933,49.9939,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
